馬名,日付,開催,天気,レース名,馬番,人気,着順,騎手,距離,状態,タイム
オルネーラ,2020/07/28,大井,曇,3歳　130万,10,10,14,町田直希,ダ1200,稍,1:19.4
オルネーラ,2020/06/01,大井,雨,3歳　75万円,5,8,10,藤本現暉,ダ1200,稍,1:18.6
オルネーラ,2020/05/18,大井,雨,3歳　90万円,9,12,13,藤本現暉,ダ1200,重,1:20.0
オルネーラ,2020/04/28,大井,曇,3歳　73万円,9,6,9,藤本現暉,ダ1600,重,1:51.0
オルネーラ,2019/11/13,大井,曇,2歳　105万,7,8,16,藤本現暉,ダ1200,良,1:20.3
オルネーラ,2019/10/14,大井,雨,2歳　85万円,10,7,8,藤本現暉,ダ1200,稍,1:19.1
オルネーラ,2019/09/18,大井,雨,2歳　150万,7,7,10,吉井章,ダ1200,重,1:21.4
オルネーラ,2019/05/20,大井,曇,2歳　新馬(新馬),2,3,3,吉井章,ダ1000,良,1:04.8
アイファーレモン,2021/04/19,名古屋,晴,C23組,7,1,1,岡部誠,ダ1400,重,1:32.6
アイファーレモン,2021/04/05,名古屋,晴,C24組,11,1,3,岡部誠,ダ1400,重,1:34.7
アイファーレモン,2021/03/24,名古屋,晴,C16組,4,4,5,岡部誠,ダ1400,稍,1:34.8
アイファーレモン,2021/03/10,名古屋,晴,C17組,2,3,4,岡部誠,ダ1400,重,1:35.0
アイファーレモン,2021/02/22,名古屋,晴,C26組,2,1,4,岡部誠,ダ800,稍,0:52.6
アイファーレモン,2021/02/09,名古屋,晴,C19組,4,3,9,岡部誠,ダ1400,良,1:36.7
アイファーレモン,2020/01/26,1京都9,曇,3歳未勝利,2,9,9,小牧太,ダ1800,重,2:00.9
アイファーレモン,2020/01/13,1京都5,晴,3歳新馬,9,14,11,水口優也,ダ1800,稍,2:01.6
アイファーレッド,2021/01/06,笠松,晴,サラ系C31組,5,5,6,筒井勇介,ダ1400,良,1:36.0
アイファーレッド,2020/12/28,笠松,晴,サラ系C27組,8,5,4,筒井勇介,ダ1400,良,1:33.7
アイファーレッド,2020/12/14,笠松,曇,サラ系C32組,1,9,7,筒井勇介,ダ1400,良,1:33.7
アイファーレッド,2020/11/30,笠松,晴,サラ系C32組,1,5,8,丸野勝虎,ダ1400,良,1:40.1
アイファーレッド,2020/11/16,笠松,晴,サラ系C28組,6,7,9,丸野勝虎,ダ1400,良,1:35.4
アイファーレッド,2020/11/02,笠松,雨,サラ系C29組,1,11,9,丸野勝虎,ダ1400,良,1:34.3
アイファーレッド,2020/10/20,笠松,晴,サラ系C29組,10,10,3,吉井友彦,ダ800,良,0:50.8
アイファーレッド,2020/10/05,笠松,曇,好きです笠松競馬,4,12,11,丸野勝虎,ダ1400,良,1:34.5
アイファーレッド,2020/09/25,笠松,雨,サラ系3歳14組,4,8,7,丸野勝虎,ダ1400,稍,1:34.5
アイファーレッド,2020/09/11,笠松,晴,サラ系3歳10組,9,5,5,丸野勝虎,ダ1400,重,1:35.9
アイファーレッド,2020/08/28,笠松,曇,サラ系3歳9組,8,6,6,丸野勝虎,ダ800,良,0:52.0
アイファーレッド,2020/08/13,笠松,曇,サラ系3歳10組,4,8,10,丸野勝虎,ダ1400,良,1:38.3
アイファーレッド,2020/07/05,2福島2,曇,3歳未勝利,6,15,15,原優介,芝1200,重,1:12.4
イーサン,2021/01/11,船橋,曇,C3十二,1,7,8,山口達弥,ダ1200,良,1:25.0
イーサン,2020/12/04,船橋,晴,3歳五,5,10,10,山口達弥,ダ1200,稍,1:22.3
イーサン,2020/08/06,船橋,晴,3歳七　未出走(未出走),1,7,7,笠野雄大,ダ1200,良,1:20.5
イーサン,2020/07/22,船橋,曇,3歳七,1,8,8,笠野雄大,ダ1200,稍,1:21.9
イーサン,2020/05/08,船橋,晴,3歳九　未出走(未出走),4,8,8,笠野雄大,ダ1200,稍,1:21.4
イーサン,2020/04/03,船橋,晴,3歳　未受賞(未出走),2,7,9,山口達弥,ダ1200,稍,1:22.3
ターザンボーイ,2021/03/11,大井,晴,C2四　五,13,15,10,有年淳,ダ1200,稍,1:15.5
ターザンボーイ,2021/02/19,大井,晴,C2三　四五,10,12,11,岡村健司,ダ1200,稍,1:16.3
ターザンボーイ,2021/01/20,大井,晴,C2七　八九,3,9,3,岡村健司,ダ1200,良,1:15.4
ターザンボーイ,2020/12/29,大井,曇,ハツシバオー賞,5,10,7,和田譲治,ダ1200,良,1:15.8
ターザンボーイ,2020/12/10,大井,晴,C2四　五,3,9,7,達城龍次,ダ1200,良,1:15.2
ターザンボーイ,2020/11/17,大井,晴,C2六　七八,10,10,13,江里口裕,ダ1200,良,1:16.7
ターザンボーイ,2020/11/04,大井,晴,SPAT4×JBC2,8,11,10,江里口裕,ダ1200,良,1:15.6
ターザンボーイ,2020/10/06,大井,曇,いたばし二輪草賞,8,14,4,江里口裕,ダ1200,良,1:15.1
ターザンボーイ,2020/09/24,大井,雨,3歳　330万,9,12,9,江里口裕,ダ1200,重,1:15.8
ターザンボーイ,2020/09/10,大井,曇,3歳　310万,15,9,11,櫻井光輔,ダ1200,稍,1:15.7
ターザンボーイ,2020/08/20,大井,晴,3歳　295万,15,4,9,岡部誠,ダ1200,良,1:15.4
ターザンボーイ,2020/07/30,大井,曇,3歳　275万,6,6,3,本田正重,ダ1200,稍,1:15.0
ターザンボーイ,2020/07/07,大井,曇,3歳　220万,13,4,2,本田正重,ダ1200,不,1:16.2
ターザンボーイ,2020/06/24,大井,曇,3歳　160万,13,7,3,本田正重,ダ1200,不,1:15.5
ターザンボーイ,2020/06/03,大井,曇,3歳　220万,4,8,10,本田正重,ダ1200,良,1:16.0
ターザンボーイ,2020/05/19,大井,曇,3歳　155万,9,8,4,本田正重,ダ1200,不,1:17.6
ターザンボーイ,2020/04/29,大井,晴,3歳　140万,14,7,7,本田正重,ダ1200,稍,1:16.1
ターザンボーイ,2020/04/07,大井,晴,3歳　140万,10,4,6,千田洋,ダ1200,良,1:16.9
ターザンボーイ,2020/03/15,大井,晴,3歳　90万円,7,3,4,千田洋,ダ1200,不,1:17.4
ターザンボーイ,2020/02/25,大井,晴,3歳　140万,4,9,6,千田洋,ダ1200,良,1:16.6
ターザンボーイ,2020/02/03,大井,晴,3歳　30万円,8,9,2,千田洋,ダ1200,稍,1:16.7
ターザンボーイ,2020/01/20,大井,晴,3歳　30万円,13,6,9,千田洋,ダ1600,重,1:50.1
ターザンボーイ,2019/12/26,大井,曇,2歳　未受賞,1,2,5,千田洋,ダ1200,重,1:18.4
ターザンボーイ,2019/12/02,大井,雨,2歳　60万円,8,12,10,千田洋,ダ1200,不,1:18.5
ターザンボーイ,2019/11/12,大井,晴,2歳　40万円,6,7,6,千田洋,ダ1200,稍,1:18.8
ターザンボーイ,2019/10/14,大井,雨,2歳　未受賞,4,10,10,千田洋,ダ1200,稍,1:19.7
ターザンボーイ,2019/10/04,大井,晴,2歳　新馬(新馬),8,4,9,繁田健一,ダ1200,稍,1:21.2
ゼットスコア,2019/06/26,門別,晴,JRA認定フレッシュ(新馬),12,10,11,伊藤千尋,ダ1000,良,1:06.4
ベニノビーナス,2021/03/05,川崎,曇,天雷賞,10,12,10,本田紀忠,ダ900,良,0:56.2
ベニノビーナス,2021/01/29,川崎,晴,C2九　十,4,8,7,本田紀忠,ダ1400,重,1:35.4
ベニノビーナス,2021/01/04,川崎,晴,破魔矢賞,5,10,11,本田紀忠,ダ1400,良,1:34.8
ベニノビーナス,2020/12/16,川崎,晴,ブリザード特別,12,6,5,本田紀忠,ダ900,良,0:56.8
ベニノビーナス,2020/02/21,浦和,晴,3歳八,3,1,1,西啓太,ダ1400,良,1:31.5
ベニノビーナス,2019/12/20,川崎,晴,スパーキングデビュー,4,3,3,西啓太,ダ1400,良,1:33.6
エンリグロリア,2021/04/22,川崎,晴,C3四　五六,11,5,5,藤江渉,ダ1500,良,1:38.0
エンリグロリア,2021/01/04,川崎,晴,福笹賞,12,4,8,服部茂史,ダ1500,良,1:39.2
エンリグロリア,2020/12/17,川崎,晴,ベンティスカ特別,7,2,2,藤江渉,ダ1400,良,1:33.0
エンリグロリア,2020/11/10,川崎,晴,3歳4　イ,5,5,5,藤江渉,ダ1400,良,1:32.0
エンリグロリア,2020/09/22,笠松,晴,サラ系3歳8組,6,2,1,水野翔,ダ1400,良,1:30.1
エンリグロリア,2020/09/09,笠松,晴,サラ系3歳5組,5,2,5,渡辺竜也,ダ1400,良,1:33.8
エンリグロリア,2020/08/13,笠松,曇,サラ系3歳9組,7,1,1,水野翔,ダ1400,良,1:29.8
エンリグロリア,2020/06/18,笠松,雨,サラ系3歳11組,2,1,4,渡辺竜也,ダ1400,良,1:29.7
エンリグロリア,2020/05/23,2東京9,曇,3歳未勝利,9,11,12,石川裕紀,ダ1400,稍,1:27.9
エンリグロリア,2020/05/02,2東京3,晴,3歳未勝利,12,8,10,石川裕紀,ダ1600,良,1:41.5
